customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders
17446,129,1,68.10000000000001,68.10000000000001,102,102.0,5,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,52.800000000000004,1
17449,53,9,3630.38,403.3755555555556,1964,218.22222222222223,233,9,0.5512273641851108,497,62.0,49.5,0.949322457998895,0.0,0.0,0.0,United Kingdom,1154.6200000000001,4
17450,79,7,3912.2999999999997,558.9,1414,202.0,55,5,1.1970786516853933,178,35.6,35.0,1.5007774081573617,0.0,0.0,0.0,United Kingdom,6334.52,8
17457,71,12,2037.11,169.75916666666666,737,61.416666666666664,16,10,0.761,480,43.63636363636363,40.0,-0.16523101018010958,0.0,0.0,0.0,United Kingdom,62.11,1
17458,201,1,213.08,213.08,112,112.0,32,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,316.5,1
17460,45,15,1947.1200000000001,129.80800000000002,891,59.4,88,13,0.9904555314533623,461,32.92857142857143,34.0,-0.23691120809866176,0.0,0.0,0.0,United Kingdom,147.10000000000002,1
17462,103,1,463.40999999999997,463.40999999999997,155,155.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,199.53,1
17463,53,4,1534.11,383.5275,909,227.25,168,4,0.34202247191011237,356,118.66666666666667,80.0,0.3265241128298454,0.0,0.0,0.0,United Kingdom,908.0,3
17464,341,2,493.28000000000003,246.64000000000001,190,95.0,26,2,0.6212244897959184,98,97.0,97.0,0.6225742995374557,0.0,0.0,0.0,United Kingdom,248.20000000000002,1
17468,194,1,57.8,57.8,68,68.0,3,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,137.0,2
17469,24,13,3389.85,260.7576923076923,1546,118.92307692307692,131,9,0.762466281310212,519,57.666666666666664,35.0,-0.7350314763470271,0.0,0.0,0.0,United Kingdom,1565.6100000000001,4
17470,37,9,1975.71,219.52333333333334,1555,172.77777777777777,83,8,0.9414432989690722,291,36.375,28.5,-0.7731002375556344,0.0,0.0,0.0,United Kingdom,415.8,2
17480,264,1,370.40999999999997,370.40999999999997,243,243.0,24,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,511.82,1
17483,2,2,269.04,134.52,119,59.5,13,2,0.2624137931034483,232,231.0,231.0,0.361242759347025,0.0,0.0,0.0,United Kingdom,258.94,2
17489,32,1,208.56,208.56,232,232.0,16,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,168.07999999999998,1
17490,207,2,658.18,329.09,397,198.5,37,2,0.3345054945054945,182,181.0,181.0,-0.13620660361329773,0.0,0.0,0.0,United Kingdom,1718.6399999999999,7
17491,3,11,2550.4,231.85454545454547,1588,144.36363636363637,72,10,0.8227027027027027,407,45.111111111111114,42.0,-0.31197563498448455,0.0,0.0,0.0,United Kingdom,1827.3700000000001,6
17495,210,1,258.16,258.16,134,134.0,19,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,485.06,2
17505,25,4,1659.88,414.97,906,226.5,63,3,0.3044,400,200.0,200.0,-0.5847948230439342,0.0,0.0,0.0,United Kingdom,607.85,1
17510,240,1,185.92,185.92,160,160.0,14,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,282.98,1
17511,25,38,32613.47,858.2492105263158,11075,291.44736842105266,226,18,2.1742857142857144,532,14.75,14.0,-0.040503370624496736,0.0,0.0,0.0,United Kingdom,10184.15,14
17512,19,11,2300.37,209.12454545454545,1547,140.63636363636363,75,7,0.63296786389414,529,52.9,28.0,0.2047922557147651,0.0,0.0,0.0,United Kingdom,1014.89,4
17513,228,2,645.6,322.8,186,93.0,12,2,0.8574647887323944,71,71.0,71.0,-0.3317829457364341,0.0,0.0,0.0,United Kingdom,140.39999999999998,1
17514,488,1,313.35,313.35,149,149.0,41,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,208.65,1
17515,25,8,1012.86,126.6075,472,59.0,75,8,0.7058550724637682,345,49.142857142857146,47.0,-0.200447729372468,0.0,0.0,0.0,United Kingdom,67.65,1
17516,36,4,560.3100000000001,140.07750000000001,363,90.75,111,3,0.7516049382716049,162,80.5,80.5,-0.3993558776167471,0.0,0.0,0.0,United Kingdom,277.97,2
17519,26,12,3278.57,273.2141666666667,2034,169.5,114,12,0.6853283302063791,533,48.36363636363637,52.0,-0.494639405306874,0.0,0.0,0.0,United Kingdom,696.3000000000001,3
17521,18,3,661.76,220.58666666666667,400,133.33333333333334,34,3,0.3869491525423729,236,117.5,117.5,-0.6822779769016328,0.0,0.0,0.0,United Kingdom,544.93,2
17522,2,3,650.92,216.97333333333333,591,197.0,46,2,2.609142857142857,35,17.5,17.5,2.245499608661623,0.0,0.0,0.0,United Kingdom,133.41,2
17526,110,11,2918.3599999999997,265.3054545454545,610,55.45454545454545,51,9,0.7750925925925927,432,48.0,53.0,0.4131241886271367,0.0,0.0,0.0,United Kingdom,132.4,1
17527,37,1,228.36,228.36,52,52.0,6,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,623.36,3
17530,25,8,1660.53,207.56625,963,120.375,264,6,0.4612121212121212,528,87.83333333333333,66.0,2.194634602268421,0.0,0.0,0.0,United Kingdom,947.49,4
17534,270,4,1419.97,354.9925,755,188.75,68,4,0.605771144278607,201,67.0,85.0,-0.27637983564570356,0.0,0.0,0.0,United Kingdom,223.36,1
17537,122,1,579.95,579.95,321,321.0,59,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,248.2,1
17540,135,5,1280.5,256.1,458,91.6,35,5,0.5359154929577464,284,70.75,75.5,0.13648118795361625,0.0,0.0,0.0,United Kingdom,310.1,1
17545,209,3,645.89,215.29666666666665,270,90.0,109,2,0.48574468085106387,188,187.0,187.0,0.7708708708708708,0.0,0.0,0.0,United Kingdom,465.07,3
17552,191,10,1975.24,197.524,980,98.0,58,6,1.1890625,256,42.5,45.0,-0.47423508601178743,0.0,0.0,0.0,United Kingdom,617.97,2
17555,154,4,760.88,190.22,547,136.75,174,3,0.48317460317460315,252,84.0,91.0,3.040609473335542,0.0,0.0,0.0,United Kingdom,284.86,1
17557,552,1,34.0,34.0,4,4.0,1,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,541.46,3
17560,23,6,995.32,165.88666666666668,614,102.33333333333333,22,6,0.39964989059080963,457,91.2,91.0,0.582563570316554,0.0,0.0,0.0,United Kingdom,177.60000000000002,2
17561,209,3,537.9,179.29999999999998,237,79.0,129,3,0.26623906705539363,343,171.5,171.5,0.8355297838692674,0.0,0.0,0.0,United Kingdom,152.62,1
17567,52,5,2367.82,473.564,1284,256.8,98,5,0.7282296650717703,209,52.0,58.5,0.34020557422415504,0.0,0.0,0.0,United Kingdom,1317.6299999999999,4
17571,97,3,525.29,175.09666666666666,361,120.33333333333333,93,3,0.3446037735849057,265,132.5,132.5,0.7289209829082025,0.0,0.0,0.0,United Kingdom,949.77,2
17572,58,8,577.6600000000001,72.20750000000001,288,36.0,14,7,0.500041067761807,487,69.42857142857143,66.0,2.108242656994524,0.0,0.0,0.0,United Kingdom,74.55,2
17576,2,32,6030.96,188.4675,3411,106.59375,309,19,1.7582671480144405,554,19.06896551724138,20.0,0.03183334997076576,0.0,0.0,0.0,United Kingdom,1797.74,9
17579,397,1,222.98,222.98,113,113.0,40,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,436.15000000000003,3
17581,33,27,9714.97,359.81370370370365,5025,186.11111111111111,281,14,1.571472275334608,523,40.23076923076923,43.0,-0.02064525330317946,0.0,0.0,0.0,United Kingdom,7224.06,15
17584,286,4,2975.35,743.8375,997,249.25,55,4,0.5611059907834102,217,72.0,84.0,1.741166855274739,0.0,0.0,0.0,United Kingdom,1212.4,2
17585,82,5,1242.36,248.47199999999998,1101,220.2,198,4,0.7079069767441861,215,53.75,47.0,-0.407455358859648,0.0,0.0,0.0,United Kingdom,493.43,2
17588,52,5,1606.23,321.246,447,89.4,28,5,0.37580246913580245,405,101.25,94.0,-0.17085169621809973,0.0,0.0,0.0,United Kingdom,197.52,1
17589,6,16,11968.73,748.045625,7205,450.3125,537,9,1.0680701754385966,456,35.0,21.0,-0.8157393756493346,0.0,0.0,0.0,United Kingdom,1083.72,2
17591,22,6,1651.02,275.17,838,139.66666666666666,90,6,0.3742622950819672,488,97.6,48.0,16.40602006688963,0.0,0.0,0.0,United Kingdom,576.4,2
17593,172,7,4443.51,634.7871428571428,2425,346.42857142857144,153,5,0.5563446475195823,383,63.833333333333336,67.5,-0.3797331611792554,0.0,0.0,0.0,United Kingdom,2908.7400000000002,4
17594,74,3,1781.45,593.8166666666667,1035,345.0,51,3,0.2601709401709402,351,175.0,175.0,-0.7851955402502643,0.0,0.0,0.0,United Kingdom,678.18,1
17596,10,9,1762.83,195.87,1567,174.11111111111111,200,9,0.5130337078651686,534,66.625,64.0,-0.33423566383521586,0.0,0.0,0.0,United Kingdom,830.71,4
17602,143,9,2806.41,311.8233333333333,2210,245.55555555555554,266,6,0.928677966101695,295,42.142857142857146,23.0,-0.5818571706273995,0.0,0.0,0.0,United Kingdom,3869.97,5
17603,437,3,1380.91,460.30333333333334,563,187.66666666666666,92,3,0.808141592920354,113,56.0,56.0,-0.6901618196649782,0.0,0.0,0.0,United Kingdom,144.72,1
17608,268,2,296.07,148.035,299,149.5,90,2,0.3828930817610063,159,158.0,158.0,-0.10065434949961516,0.0,0.0,0.0,United Kingdom,191.99,2
17609,121,8,1142.28,142.785,778,97.25,226,6,0.7906493506493506,308,61.4,28.0,0.4314176245210728,0.0,0.0,0.0,United Kingdom,535.63,3
17611,20,19,6099.86,321.04526315789474,3795,199.73684210526315,627,14,1.0750185873605949,538,31.58823529411765,35.0,-0.11231664294114017,0.0,0.0,0.0,United Kingdom,1882.06,9
17612,34,14,3955.59,282.5421428571429,2149,153.5,154,11,0.8372495088408646,509,42.333333333333336,38.5,-0.06227710937806172,0.0,0.0,0.0,United Kingdom,1173.3,4
17613,14,7,2433.82,347.68857142857144,1360,194.28571428571428,159,4,1.9025,112,22.2,25.0,-0.21407710708991914,0.0,0.0,0.0,United Kingdom,1869.9,7
17615,23,5,562.95,112.59,299,59.8,43,4,0.5397163120567375,282,70.5,49.0,-0.5164053234945316,0.0,0.0,0.0,United Kingdom,57.3,1
17618,67,10,3525.7200000000003,352.572,1502,150.2,187,8,0.6965675057208238,437,48.44444444444444,35.0,-0.3196534188665577,0.0,0.0,0.0,United Kingdom,224.9,1
17621,131,5,2329.8,465.96000000000004,730,146.0,50,3,1.2683333333333333,120,29.75,28.0,-0.49731040621251016,0.0,0.0,0.0,United Kingdom,478.12,1
17623,228,6,1668.92,278.15333333333336,522,87.0,105,6,0.5779746835443038,316,63.2,35.0,6.137888198757763,0.0,0.0,0.0,United Kingdom,503.15000000000003,1
17624,37,3,1052.75,350.9166666666667,711,237.0,67,3,0.18191235059760957,502,250.5,250.5,2.102209406538597,0.0,0.0,0.0,United Kingdom,443.18,1
17625,77,5,4462.28,892.4559999999999,2695,539.0,341,5,0.3252136752136752,468,116.75,115.5,-0.04047039811700244,0.0,0.0,0.0,United Kingdom,1478.3700000000001,3
17629,34,5,1183.99,236.798,714,142.8,74,5,0.7352657004830918,207,51.75,34.5,-0.5793256539476843,0.0,0.0,0.0,United Kingdom,1127.17,5
17630,51,1,242.35,242.35,107,107.0,15,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,106.3,1
17631,51,5,730.51,146.102,346,69.2,46,4,0.30562248995983937,498,124.5,98.0,0.17569096974029072,0.0,0.0,0.0,United Kingdom,225.78,2
17633,199,3,657.55,219.1833333333333,195,65.0,28,1,9.132,10,5.0,5.0,0.0,0.0,0.0,0.0,United Kingdom,1324.84,4
17634,32,5,1687.74,337.548,446,89.2,126,4,1.2176,125,31.25,31.5,-0.18957668889533197,0.0,0.0,0.0,United Kingdom,532.35,4
17640,198,5,1640.8600000000001,328.172,876,175.2,43,4,0.6137096774193548,248,61.75,75.5,-0.4256711377199548,0.0,0.0,0.0,United Kingdom,114.3,1
17642,248,3,1078.12,359.3733333333333,905,301.6666666666667,56,3,0.2994098360655738,305,152.5,152.5,-0.28475061649828964,0.0,0.0,0.0,United Kingdom,712.29,2
17644,22,12,3952.14,329.34499999999997,2087,173.91666666666666,115,10,0.7958169934640523,459,45.8,40.0,-0.43786463027083433,0.0,0.0,0.0,United Kingdom,1818.79,8
17647,488,2,108.89999999999999,54.449999999999996,46,23.0,4,1,60.879999999999995,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,116.11,1
17648,12,4,1475.26,368.815,752,188.0,93,3,0.6308808290155441,193,96.5,96.5,1.5219996657674215,0.0,0.0,0.0,United Kingdom,652.11,1
17649,289,2,684.9,342.45,322,161.0,43,1,20.293333333333333,3,3.0,3.0,0.0,0.0,0.0,0.0,United Kingdom,813.29,1
17651,318,6,1640.52,273.42,922,153.66666666666666,82,1,6.297931034482759,29,7.0,6.5,0.0,0.0,0.0,0.0,United Kingdom,3795.53,10
17652,2,4,1498.51,374.6275,725,181.25,64,3,1.22989898989899,99,32.666666666666664,43.0,0.5193510423671824,0.0,0.0,0.0,United Kingdom,2947.11,8
17655,29,6,1632.24,272.04,664,110.66666666666667,53,5,0.8823188405797102,207,41.2,34.0,-0.27520764207367326,0.0,0.0,0.0,United Kingdom,947.44,3
17658,30,1,165.79999999999998,165.79999999999998,116,116.0,6,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,176.29999999999998,1
17659,4,7,1520.41,217.20142857142858,715,102.14285714285714,67,5,1.054851485148515,202,33.666666666666664,14.5,-0.30155946290131586,0.0,0.0,0.0,United Kingdom,1768.57,7
17660,556,1,152.97,152.97,88,88.0,41,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,178.75,1
17663,17,13,3242.57,249.42846153846156,1489,114.53846153846153,112,10,0.8833035714285715,448,37.25,30.5,-0.6862753558776445,0.0,0.0,0.0,United Kingdom,935.2,4
17664,31,3,807.83,269.2766666666667,766,255.33333333333334,49,3,0.22382352941176473,408,204.0,204.0,-0.4537363142179007,0.0,0.0,0.0,United Kingdom,278.45,1
17666,297,3,571.44,190.48000000000002,296,98.66666666666667,12,2,1.7905882352941178,51,25.0,25.0,0.27303102625298337,0.0,0.0,0.0,United Kingdom,152.7,2
17667,30,7,3137.11,448.15857142857146,1871,267.2857142857143,132,6,0.47990990990990995,444,88.6,87.0,-0.298922562208883,0.0,0.0,0.0,United Kingdom,609.59,2
17669,29,6,1880.63,313.43833333333333,1081,180.16666666666666,64,5,0.44874692874692873,407,81.4,67.0,-0.8102022611237291,0.0,0.0,0.0,United Kingdom,842.72,4
17671,30,3,1074.71,358.2366666666667,469,156.33333333333334,37,3,0.5534545454545454,165,82.0,82.0,-0.6595614647774894,0.0,0.0,0.0,United Kingdom,553.98,2
17672,128,5,3254.9300000000003,650.9860000000001,1542,308.4,115,4,0.4570570570570571,333,110.66666666666667,108.0,0.7430495276459831,0.0,0.0,0.0,United Kingdom,1570.98,1
17673,5,10,3449.71,344.971,2488,248.8,180,9,0.6840449438202247,445,55.5,54.5,-0.39425140223892746,0.0,0.0,0.0,United Kingdom,521.07,3
17674,188,1,96.18,96.18,133,133.0,9,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,198.54000000000002,1
17675,7,50,20077.77,401.5554,8008,160.16,203,19,2.808118081180812,542,12.318181818181818,13.0,0.2686807689138442,0.0,0.0,0.0,United Kingdom,12082.880000000001,18
17676,185,5,1358.0,271.6,952,190.4,56,5,0.5992125984251968,254,63.25,55.5,-0.005024165944381583,0.0,0.0,0.0,United Kingdom,1070.48,5
17677,31,30,8522.710000000001,284.0903333333334,3992,133.06666666666666,218,16,1.7835937499999999,512,24.333333333333332,23.0,-0.4472006573613356,0.0,0.0,0.0,United Kingdom,2582.22,16
17679,341,5,1542.66,308.53200000000004,894,178.8,40,4,0.7079069767441861,215,71.66666666666667,62.0,-0.6185051851055827,0.0,0.0,0.0,United Kingdom,1592.16,2
17680,202,2,153.3,76.65,54,27.0,7,2,0.47562499999999996,128,128.0,128.0,0.3122171945701358,0.0,0.0,0.0,United Kingdom,184.4,1
17682,12,8,2685.61,335.70125,1488,186.0,72,8,0.5423608017817372,449,64.14285714285714,55.0,-0.29830819921429486,0.0,0.0,0.0,United Kingdom,1305.78,3
17685,86,10,2803.36,280.336,1663,166.3,76,9,0.761,400,44.44444444444444,31.0,1.929576675077096,0.0,0.0,0.0,United Kingdom,1350.91,2
17686,19,6,5034.53,839.0883333333333,2242,373.6666666666667,195,4,0.5468263473053893,334,111.0,110.0,0.06468585958005241,0.0,0.0,0.0,United Kingdom,2677.21,3
17690,6,15,4194.4400000000005,279.62933333333336,1971,131.4,176,10,0.935655737704918,488,37.53846153846154,17.0,3.20740322124894,0.0,0.0,0.0,United Kingdom,1626.22,5
17692,46,11,2738.89,248.98999999999998,2013,183.0,85,9,1.0663694267515924,314,34.888888888888886,34.0,-0.6674668751948116,0.0,0.0,0.0,United Kingdom,117.47999999999999,1
17694,331,2,849.5699999999999,424.78499999999997,613,306.5,40,2,1.1707692307692308,52,51.0,51.0,-0.4206093956238033,0.0,0.0,0.0,United Kingdom,251.92000000000002,1
17695,213,3,435.90000000000003,145.3,310,103.33333333333333,16,3,0.3181881533101046,287,143.0,143.0,0.6466302367941712,0.0,0.0,0.0,United Kingdom,681.34,2
17696,5,23,5129.35,223.01521739130436,3401,147.8695652173913,157,13,1.286985294117647,544,28.63157894736842,21.0,-0.38011040973777693,0.0,0.0,0.0,United Kingdom,1324.21,4
17700,32,12,4915.54,409.62833333333333,2545,212.08333333333334,201,11,0.6944486692015209,526,52.5,49.0,-0.2994153260681544,0.0,0.0,0.0,United Kingdom,1371.32,2
17702,25,3,1666.28,555.4266666666666,1139,379.6666666666667,92,2,0.4683076923076923,195,97.0,97.0,-0.6816570669029686,0.0,0.0,0.0,United Kingdom,631.13,3
17703,237,1,296.1,296.1,307,307.0,23,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,798.74,3
17704,59,1,346.49,346.49,127,127.0,15,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,457.1,1
17705,34,5,562.0,112.4,375,75.0,33,5,0.42044198895027624,362,90.25,83.5,0.7454811919882757,0.0,0.0,0.0,United Kingdom,1466.22,6
17706,7,19,8664.22,456.0115789473684,3995,210.26315789473685,280,10,1.1521115537848607,502,38.61538461538461,23.0,-0.456571695269719,0.0,0.0,0.0,United Kingdom,7968.47,12
17709,289,4,440.06,110.015,228,57.0,28,2,0.9154887218045112,133,44.333333333333336,18.0,-0.5043164978587451,0.0,0.0,0.0,United Kingdom,74.75,1
17711,109,1,220.53000000000003,220.53000000000003,107,107.0,13,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,164.57,1
17716,68,15,10250.76,683.384,5344,356.26666666666665,254,11,0.935655737704918,488,40.666666666666664,25.5,-0.44059551886792453,0.0,0.0,0.0,United Kingdom,4187.42,9
17719,9,5,1683.16,336.632,692,138.4,60,4,2.306060606060606,66,16.25,11.5,-0.4496435348083193,0.0,0.0,0.0,United Kingdom,3331.48,10
17720,44,8,1764.32,220.54,1058,132.25,61,8,0.687909604519774,354,50.42857142857143,40.0,-0.4537072743207713,0.0,0.0,0.0,United Kingdom,530.97,2
17722,8,4,2478.59,619.6475,1815,453.75,136,4,0.6511229946524064,187,62.0,42.0,-0.8315647554082658,0.0,0.0,0.0,United Kingdom,255.21,1
17723,33,1,124.30000000000001,124.30000000000001,34,34.0,3,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,39.6,1
17725,11,4,1047.18,261.795,586,146.5,52,3,1.6234666666666666,75,25.0,23.0,-0.34713099516668733,0.0,0.0,0.0,United Kingdom,2097.4,7
17728,223,2,1273.65,636.825,671,335.5,75,2,1.2176,50,49.0,49.0,-0.6620620830925994,0.0,0.0,0.0,United Kingdom,2723.63,3
17730,5,12,4250.88,354.24,2822,235.16666666666666,116,11,0.9041584158415842,404,40.4,38.5,-0.055624799499339836,0.0,0.0,0.0,United Kingdom,2560.7000000000003,8
17731,2,4,944.85,236.2125,383,95.75,46,3,0.2505349794238683,486,242.5,242.5,0.015121139737246271,0.0,0.0,0.0,United Kingdom,560.59,2
17733,81,1,202.0,202.0,86,86.0,11,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,456.52,1
17734,53,4,786.87,196.7175,381,95.25,47,4,0.29770171149144253,409,136.33333333333334,82.0,-0.83234652539732,0.0,0.0,0.0,United Kingdom,536.23,2
17735,6,17,9294.05,546.7088235294117,5929,348.7647058823529,298,11,1.6692903225806452,310,20.666666666666668,19.0,0.48013289213854915,0.0,0.0,0.0,United Kingdom,6807.57,9
17738,101,10,2746.83,274.683,1691,169.1,132,7,0.8722063037249285,349,58.0,43.5,-0.2951750693514773,0.0,0.0,0.0,United Kingdom,913.64,3
17739,16,14,5475.59,391.11357142857145,1447,103.35714285714286,46,12,0.7950746268656717,536,41.23076923076923,35.0,-0.1539677830446304,0.0,0.0,0.0,United Kingdom,1606.1,4
17742,152,10,1236.74,123.674,583,58.3,39,10,0.7497536945812808,406,45.111111111111114,43.0,0.3009972464091688,0.0,0.0,0.0,United Kingdom,27.04,1
17744,69,5,1219.9,243.98000000000002,1344,268.8,57,4,1.1618320610687023,131,32.5,25.0,-0.8541451409892732,0.0,0.0,0.0,United Kingdom,837.3,2
17749,75,2,638.2,319.1,330,165.0,36,2,0.20993103448275863,290,290.0,290.0,0.12266347369121273,0.0,0.0,0.0,United Kingdom,222.61,1
17754,79,8,1816.31,227.03875,1652,206.5,125,7,0.5203418803418803,468,66.85714285714286,57.0,-0.54242769556704,0.0,0.0,0.0,United Kingdom,783.01,4
17757,10,41,5352.24,130.54243902439023,2431,59.292682926829265,286,18,2.471366336633664,505,12.923076923076923,12.0,0.7652438079295698,0.0,0.0,0.0,United Kingdom,3102.36,15
17758,27,7,2282.21,326.03000000000003,1575,225.0,224,4,0.5902493074792244,361,72.0,42.0,-0.14504238700186106,0.0,0.0,0.0,United Kingdom,2315.92,5
17759,212,2,416.42,208.21,266,133.0,40,2,0.3187434554973822,191,190.0,190.0,1.1511161558834655,0.0,0.0,0.0,United Kingdom,740.69,3
17760,192,5,481.07,96.214,312,62.4,41,4,0.5494584837545127,277,92.0,43.0,0.022237168439194734,0.0,0.0,0.0,United Kingdom,115.05,1
17764,30,4,955.74,238.935,435,108.75,75,4,0.23148288973384032,526,175.0,191.0,0.09610492148434074,0.0,0.0,0.0,United Kingdom,524.93,1
17765,30,3,357.77,119.25666666666666,153,51.0,58,3,0.3836974789915967,238,119.0,119.0,1.5967628430682619,0.0,0.0,0.0,United Kingdom,96.83,1
17767,229,1,141.85,141.85,70,70.0,18,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,271.2,1
17768,206,3,922.2,307.40000000000003,702,234.0,60,3,0.2601709401709402,351,175.0,175.0,0.2686904966911855,0.0,0.0,0.0,United Kingdom,1619.1000000000001,3
17769,98,9,3751.56,416.84,1832,203.55555555555554,237,9,0.6649514563106796,412,51.375,42.0,0.765495075779914,0.0,0.0,0.0,United Kingdom,2850.3,8
17771,142,3,223.5,74.5,194,64.66666666666667,35,3,0.34202247191011237,267,133.0,133.0,11.968749999999998,0.0,0.0,0.0,United Kingdom,129.53,1
17772,212,1,150.65,150.65,55,55.0,43,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,133.25,2
17774,68,7,2373.02,339.0028571428571,1114,159.14285714285714,231,7,0.5073333333333333,420,70.0,65.5,-0.5022973416475222,0.0,0.0,0.0,United Kingdom,579.32,2
17783,67,2,195.4,97.7,87,43.5,53,2,0.2297358490566038,265,265.0,265.0,0.3545005422340041,0.0,0.0,0.0,United Kingdom,171.06,1
17785,264,2,203.44,101.72,108,54.0,36,2,0.5031404958677687,121,120.0,120.0,2.3056084656084654,0.0,0.0,0.0,United Kingdom,131.94,1
17786,136,1,103.35,103.35,52,52.0,24,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,163.5,1
17787,124,3,1602.22,534.0733333333334,779,259.6666666666667,86,3,1.3629850746268657,67,33.5,33.5,-0.3283680109854025,0.0,0.0,0.0,United Kingdom,149.02,1
17790,17,15,1627.22,108.48133333333334,923,61.53333333333333,118,8,1.3196531791907515,346,28.833333333333332,23.5,0.03871404229728379,0.0,0.0,0.0,United Kingdom,1042.29,5
17795,84,1,155.69,155.69,155,155.0,15,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,170.19,1
17796,132,6,1134.99,189.165,327,54.5,145,4,1.6911111111111112,108,21.6,21.0,0.17894373092207574,0.0,0.0,0.0,United Kingdom,50.400000000000006,1
17797,2,6,1423.4,237.23333333333335,834,139.0,169,6,0.3369741697416974,542,108.4,58.0,-0.41767086130997383,0.0,0.0,0.0,United Kingdom,508.02,2
17799,61,16,4326.86,270.42875,2605,162.8125,391,12,1.0042061855670104,485,40.333333333333336,39.5,-0.14736660249765535,0.0,0.0,0.0,United Kingdom,1594.37,4
17800,36,3,263.65,87.88333333333333,126,42.0,17,3,0.7805128205128206,117,58.5,58.5,0.09823557463042452,0.0,0.0,0.0,United Kingdom,740.16,6
17802,191,8,3710.38,463.7975,2024,253.0,245,6,0.6859718309859155,355,59.0,55.5,1.6930227928734944,0.0,0.0,0.0,United Kingdom,1184.84,2
17809,37,13,4482.38,344.79846153846154,966,74.3076923076923,29,10,0.761,520,47.27272727272727,46.0,0.7497914212799371,0.0,0.0,0.0,United Kingdom,973.15,4
17811,6,26,4972.66,191.25615384615384,2466,94.84615384615384,424,8,3.055752895752896,259,10.75,7.0,0.340791300868501,0.0,0.0,0.0,United Kingdom,3010.39,21
17812,187,4,379.98,94.995,240,60.0,77,4,0.7469938650306749,163,54.0,50.0,2.286294416243655,0.0,0.0,0.0,United Kingdom,425.71,3
17816,88,4,80.86,20.215,72,18.0,36,4,0.2676043956043956,455,151.66666666666666,96.0,-0.6421494542401344,0.0,0.0,0.0,United Kingdom,15.25,2
17817,96,4,460.21999999999997,115.05499999999999,310,77.5,95,3,0.8339726027397261,146,48.333333333333336,37.0,-0.8508003096361775,0.0,0.0,0.0,United Kingdom,73.13,1
17819,2,10,2967.18,296.71799999999996,769,76.9,55,9,0.5595588235294118,544,60.44444444444444,65.0,2.7461194910255324,0.0,0.0,0.0,United Kingdom,236.39999999999998,1
17827,61,5,1840.06,368.012,1244,248.8,186,3,0.4005263157894737,380,189.5,189.5,2.732177759489765,0.0,0.0,0.0,United Kingdom,366.06,1
17828,4,1,673.16,673.16,374,374.0,43,1,30.439999999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,Other,407.96,3
17830,81,2,262.15000000000003,131.07500000000002,63,31.5,14,2,2.1742857142857144,28,27.0,27.0,-0.3917177914110429,0.0,0.0,0.0,United Kingdom,111.05,1
17838,111,11,3899.84,354.5309090909091,1712,155.63636363636363,105,7,0.9877286135693216,339,37.55555555555556,28.0,-0.4691381286604801,0.0,0.0,0.0,United Kingdom,772.8,2
