customerid,recency,total_orders,total_revenue,avg_order_value,total_quantity,avg_quantity_per_order,unique_products,active_months,purchase_frequency,customer_tenure_days,avg_days_between,median_days_between,spending_trend,cancellation_count,cancellation_rate,cancelled_revenue,country_encoded,future_6_month_revenue,future_6_month_orders,predicted_future_revenue,segment
17083,115,8,3640.03,455.00375,1745,218.125,29,7,0.6511229946524064,374,53.285714285714285,50.0,0.1934894876074891,0.0,0.0,0.0,United Kingdom,409.76,1,582.6037,Low Activity
17084,215,1,1969.0,1969.0,1172,1172.0,125,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2289.75,2,2120.7065,Low Activity
17085,70,27,7383.67,273.4692592592593,3389,125.51851851851852,388,14,1.701614906832298,483,21.0,14.0,0.8619388790261224,0.0,0.0,0.0,United Kingdom,347.75,1,450.2461,Growing Customer
17088,2,2,1322.61,661.3050000000001,519,259.5,69,2,0.8574647887323944,71,71.0,71.0,-0.6291781971953608,0.0,0.0,0.0,United Kingdom,566.9,2,580.11285,Medium Future Value
17090,47,9,1591.86,176.8733333333333,706,78.44444444444444,23,6,0.974946619217082,281,40.142857142857146,45.0,-0.3115792153244025,0.0,0.0,0.0,United Kingdom,847.73,2,528.61914,Medium Future Value
17091,5,15,5431.38,362.092,2677,178.46666666666667,213,13,0.8486988847583644,538,41.38461538461539,38.0,0.1786384353193656,0.0,0.0,0.0,United Kingdom,1743.8000000000002,4,1808.9082,Growing Customer
17092,96,7,3648.06,521.1514285714286,2448,349.7142857142857,196,7,0.5353768844221106,398,66.33333333333333,49.0,-0.4708318487623918,0.0,0.0,0.0,United Kingdom,1591.31,3,1444.4486,Low Activity
17095,118,6,1445.82,240.97,904,150.66666666666666,75,6,0.4287323943661972,426,85.0,93.0,1.60796546302997,0.0,0.0,0.0,United Kingdom,780.1999999999999,1,366.5148,Low Future Value
17096,81,8,2759.44,344.93,1332,166.5,130,6,0.8282993197278912,294,42.0,25.0,-0.8101246173084385,0.0,0.0,0.0,United Kingdom,843.79,3,753.346,Medium Future Value
17097,143,3,446.63,148.8766666666667,237,79.0,96,3,0.8615094339622642,106,53.0,53.0,0.3638721287181116,0.0,0.0,0.0,Spain,641.53,6,764.4175,Low Activity
17101,214,3,779.05,259.68333333333334,259,86.33333333333333,24,3,0.5853846153846154,156,78.0,78.0,2.6261876484560567,0.0,0.0,0.0,United Kingdom,1166.88,3,589.4963,Low Activity
17105,125,1,309.4,309.4,259,259.0,37,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,333.63,1,264.3569,Low Future Value
17107,28,6,7502.48,1250.4133333333332,2602,433.6666666666667,262,6,0.3894243070362473,469,93.8,84.0,0.1823555249157161,0.0,0.0,0.0,United Kingdom,4927.66,4,4182.2163,Growing Customer
17109,51,4,845.11,211.2775,446,111.5,69,3,0.4577443609022556,266,132.5,132.5,0.0591345451001414,0.0,0.0,0.0,United Kingdom,416.7,4,669.0743,Medium Future Value
17110,340,2,247.35,123.675,79,39.5,30,2,0.6764444444444445,90,90.0,90.0,-0.3753694581280788,0.0,0.0,0.0,United Kingdom,137.79999999999998,1,67.40756,Low Future Value
17111,244,1,217.89,217.89,227,227.0,18,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,191.89,1,265.73053,Low Future Value
17114,27,4,401.99,100.4975,126,31.5,56,4,0.9587401574803148,127,42.0,41.0,-0.4284373900465226,0.0,0.0,0.0,United Kingdom,293.68,4,508.79117,Medium Future Value
17115,2,6,2263.09,377.1816666666667,705,117.5,94,6,0.3308695652173913,552,110.4,54.0,-0.6842423502462225,0.0,0.0,0.0,United Kingdom,224.68,1,223.95218,Low Future Value
17122,207,3,432.18,144.06,288,96.0,19,3,0.8153571428571429,112,55.5,55.5,2.236228190550873,0.0,0.0,0.0,United Kingdom,138.32,1,173.40169,Low Future Value
17123,259,2,561.37,280.685,357,178.5,29,2,0.4543283582089552,134,133.0,133.0,0.713767765638596,0.0,0.0,0.0,United Kingdom,263.7,1,267.70718,Low Future Value
17126,119,6,1481.25,246.875,780,130.0,218,5,1.1002409638554218,166,33.2,31.0,-0.126482213438735,0.0,0.0,0.0,United Kingdom,467.74,3,626.0682,Low Activity
17133,65,4,303.93,75.9825,85,21.25,7,4,0.317911227154047,383,127.33333333333331,53.0,13.211711711711713,0.0,0.0,0.0,United Kingdom,8.25,1,120.42796,Low Future Value
17134,84,2,530.8,265.4,122,61.0,29,2,0.3420224719101123,178,178.0,178.0,0.5025931164545026,0.0,0.0,0.0,United Kingdom,94.5,1,138.00816,Low Future Value
17135,109,5,889.4,177.88,658,131.6,81,5,0.5248275862068965,290,72.5,80.5,0.7395656861235179,0.0,0.0,0.0,United Kingdom,291.82,3,474.41467,Low Activity
17139,30,17,11745.21,690.894705882353,5482,322.47058823529414,328,11,1.0604098360655738,488,44.27272727272727,40.0,0.0951116771755906,0.0,0.0,0.0,United Kingdom,5580.12,8,4822.709,High Future Value
17146,82,12,5296.26,441.355,2112,176.0,154,9,0.884455205811138,413,37.45454545454545,26.0,-0.8229303949523616,0.0,0.0,0.0,United Kingdom,15.9,1,294.1289,Low Future Value
17147,26,7,1878.12,268.30285714285714,898,128.28571428571428,71,7,0.4330894308943089,492,81.83333333333333,86.0,0.0464895760624778,0.0,0.0,0.0,United Kingdom,548.76,2,544.0573,Medium Future Value
17155,347,5,484.28,96.856,457,91.4,30,4,0.7282296650717703,209,52.25,47.0,-0.4471765304392063,0.0,0.0,0.0,United Kingdom,112.5,2,245.73329,Low Future Value
17157,299,16,2582.84,161.4275,1174,73.375,67,7,1.9025,256,17.0,10.0,0.4615824485828106,0.0,0.0,0.0,United Kingdom,319.0,2,550.4247,Low Activity
17158,52,4,1360.58,340.145,826,206.5,59,4,0.2969756097560975,410,136.66666666666666,128.0,0.055163663278099,0.0,0.0,0.0,United Kingdom,555.67,1,379.45453,Medium Future Value
17159,297,2,369.46,184.73,222,111.0,23,2,0.3623809523809524,168,168.0,168.0,0.761285500747384,0.0,0.0,0.0,United Kingdom,1472.25,3,448.33707,Low Activity
17160,44,13,7649.04,588.3876923076923,5937,456.6923076923077,182,11,0.7744031311154599,511,42.5,37.5,-0.0571398330312373,0.0,0.0,0.0,United Kingdom,2255.12,4,2377.88,High Future Value
17162,10,8,1114.78,139.3475,685,85.625,67,4,2.1175652173913044,115,38.333333333333336,32.0,-0.4743883666852259,0.0,0.0,0.0,United Kingdom,550.1800000000001,2,398.6395,Medium Future Value
17163,265,2,385.68,192.84,415,207.5,23,2,0.264695652173913,230,230.0,230.0,0.7306711979609175,0.0,0.0,0.0,United Kingdom,293.1,2,326.49677,Low Future Value
17164,32,2,943.22,471.61,602,301.0,49,2,0.998032786885246,61,61.0,61.0,-0.495973721556934,0.0,0.0,0.0,United Kingdom,1493.23,5,1339.0656,High Future Value
17166,23,1,127.59,127.59,57,57.0,10,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,78.75,1,111.30336,Low Future Value
17169,2,2,616.88,308.44,246,123.0,30,2,0.1537373737373737,396,395.0,395.0,0.0015574302401038,0.0,0.0,0.0,United Kingdom,527.1,1,468.72382,Medium Future Value
17172,250,2,381.45,190.725,347,173.5,17,2,0.204983164983165,297,296.0,296.0,-0.4091667361748269,0.0,0.0,0.0,United Kingdom,238.32,1,205.27492,Low Future Value
17175,0,2,821.7,410.85,514,257.0,30,2,0.5248275862068966,116,116.0,116.0,-0.4170070124065655,0.0,0.0,0.0,United Kingdom,380.98,2,697.5418,Medium Future Value
17179,51,5,1283.78,256.756,543,108.6,69,5,0.4598187311178248,331,82.5,84.5,0.3988713655729126,0.0,0.0,0.0,United Kingdom,223.48,1,195.1933,Low Future Value
17180,60,10,1693.78,169.378,1449,144.9,174,9,0.6825112107623319,446,55.75,43.5,-0.120444760086999,0.0,0.0,0.0,United Kingdom,231.17,1,205.83958,Low Future Value
17181,415,1,23.98,23.98,26,26.0,4,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,84.39999999999999,1,70.165146,Low Future Value
17188,134,9,3267.02,363.0022222222222,1549,172.11111111111111,102,8,0.6585576923076923,416,52.0,56.5,0.5313962498062914,0.0,0.0,0.0,United Kingdom,1049.79,4,1420.0725,Low Activity
17189,178,4,776.29,194.0725,429,107.25,87,3,0.3212664907651715,379,126.0,162.0,-0.5878447209488467,0.0,0.0,0.0,United Kingdom,157.18,1,159.99982,Low Future Value
17190,222,4,754.81,188.7025,435,108.75,131,2,0.8282993197278912,147,146.0,146.0,-0.2995561963549528,0.0,0.0,0.0,United Kingdom,228.74,1,211.0068,Low Future Value
17191,11,13,3051.39,234.72230769230768,1466,112.76923076923076,217,9,0.723436928702011,547,60.77777777777778,59.0,0.2065472058313084,0.0,0.0,0.0,United Kingdom,819.73,2,650.8544,Growing Customer
17193,205,2,275.1,137.55,138,69.0,6,2,0.1729545454545454,352,351.0,351.0,4.113333333333333,0.0,0.0,0.0,United Kingdom,1192.9,7,970.20135,Low Activity
17198,184,2,457.91,228.955,237,118.5,71,1,10.146666666666668,6,6.0,6.0,0.0,0.0,0.0,0.0,United Kingdom,170.56,1,197.02069,Low Future Value
17201,343,3,779.0699999999999,259.69,743,247.66666666666663,115,3,0.6341666666666667,144,72.0,72.0,-0.0596981470412432,0.0,0.0,0.0,United Kingdom,207.28,1,216.27971,Low Future Value
17203,207,4,520.21,130.0525,391,97.75,66,1,121.76,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1240.45,6,967.75696,Low Activity
17204,60,7,4073.03,581.8614285714286,1963,280.42857142857144,92,6,0.6940716612377851,307,61.2,37.0,-0.4511062898696877,0.0,0.0,0.0,United Kingdom,238.55,2,522.2627,Medium Future Value
17205,235,2,107.13,53.565,137,68.5,9,2,0.4085906040268456,149,148.0,148.0,-0.863100923272843,0.0,0.0,0.0,United Kingdom,84.74,1,55.75807,Low Future Value
17211,52,10,2670.65,267.065,1513,151.3,165,6,0.6161943319838057,494,54.77777777777778,31.0,0.1145288994457641,0.0,0.0,0.0,United Kingdom,986.86,3,791.4394,Growing Customer
17213,135,9,2985.17,331.68555555555554,1233,137.0,90,6,0.6698288508557457,409,51.0,32.0,0.2998228043143299,0.0,0.0,0.0,United Kingdom,1778.8300000000002,4,1422.8053,Low Activity
17214,68,4,471.72,117.93,166,41.5,51,3,1.096936936936937,111,36.66666666666666,43.0,-0.0836825833047063,0.0,0.0,0.0,United Kingdom,362.15,2,322.2254,Low Future Value
17218,33,13,2636.1,202.77692307692308,1483,114.07692307692308,187,9,0.8419574468085107,470,39.083333333333336,19.0,1.3630229781754284,0.0,0.0,0.0,United Kingdom,982.89,5,1101.2117,Growing Customer
17219,236,1,144.9,144.9,99,99.0,24,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,114.23,1,159.66368,Low Future Value
17220,25,12,2676.19,223.01583333333332,1455,121.25,274,8,0.7562732919254659,483,68.85714285714286,52.0,1.8962864046801475,0.0,0.0,0.0,United Kingdom,1669.82,9,2006.7944,Growing Customer
17221,411,3,580.31,193.43666666666664,317,105.66666666666669,55,1,5.7075,16,16.0,16.0,0.0,0.0,0.0,0.0,United Kingdom,245.66,2,329.71756,Low Future Value
17222,296,5,1174.9,234.98,683,136.6,67,4,0.6886877828054299,221,55.25,51.0,-0.1803116191184214,0.0,0.0,0.0,United Kingdom,328.65,1,271.717,Low Future Value
17227,76,8,684.41,85.55125,643,80.375,46,8,0.5572540045766591,437,62.42857142857143,61.0,0.885370994940978,0.0,0.0,0.0,United Kingdom,361.81,4,385.78098,Growing Customer
17228,27,9,1575.9,175.1,1311,145.66666666666666,130,7,0.6371162790697674,430,53.75,54.5,-0.2556672274860531,0.0,0.0,0.0,United Kingdom,1218.51,4,815.84595,Medium Future Value
17231,9,21,5305.86,252.66,2790,132.85714285714286,425,17,1.1772375690607737,543,31.88235294117647,29.0,-0.1136128502405151,0.0,0.0,0.0,United Kingdom,1316.64,4,1352.8029,High Future Value
17233,267,2,355.03000000000003,177.515,166,83.0,31,2,0.219783393501805,277,276.0,276.0,0.1594185268535978,0.0,0.0,0.0,United Kingdom,165.88,1,164.0377,Low Future Value
17235,191,7,1259.67,179.95285714285714,698,99.71428571428572,40,5,1.1772375690607737,181,30.166666666666668,15.0,0.158003837456315,0.0,0.0,0.0,United Kingdom,208.16,1,213.77055,Low Future Value
17236,61,10,1113.25,111.325,421,42.1,74,9,0.7591022443890274,401,44.44444444444444,44.0,0.4313138813662969,0.0,0.0,0.0,United Kingdom,335.36,2,289.22244,Low Future Value
17237,195,2,666.69,333.345,308,154.0,57,1,8.697142857142858,7,6.0,6.0,0.0,0.0,0.0,0.0,United Kingdom,314.69,2,509.4815,Low Activity
17238,4,24,4899.7,204.15416666666667,2355,98.125,390,13,1.3187003610108303,554,27.7,19.5,-0.025078876425516,0.0,0.0,0.0,United Kingdom,2157.56,8,1993.897,High Future Value
17242,276,3,1489.48,496.4933333333333,676,225.33333333333331,25,3,0.3987772925764192,229,114.0,114.0,3.177337110481586,0.0,0.0,0.0,United Kingdom,1015.04,2,983.5247,Low Activity
17243,56,54,12712.11,235.4094444444445,4761,88.16666666666667,279,17,3.2744223107569725,502,10.04,8.5,-0.3056911439779951,0.0,0.0,0.0,United Kingdom,4826.32,15,2774.1409,High Future Value
17244,202,4,721.98,180.495,567,141.75,78,2,0.3468945868945869,351,350.0,350.0,2.5507721399306647,0.0,0.0,0.0,United Kingdom,666.18,1,553.29315,Low Activity
17248,301,1,181.89,181.89,63,63.0,34,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,277.85,1,255.18146,Low Future Value
17250,80,1,142.7,142.7,69,69.0,22,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,193.82,1,194.46486,Low Future Value
17252,5,1,337.01,337.01,190,190.0,85,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,11.9,1,29.223604,Low Future Value
17254,220,1,198.29,198.29,146,146.0,36,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,258.44,2,402.79465,Low Activity
17255,118,3,554.47,184.82333333333332,378,126.0,128,3,0.6212244897959184,147,73.5,73.5,-0.7573788126666815,0.0,0.0,0.0,United Kingdom,183.22,1,166.35338,Low Future Value
17256,131,3,184.03,61.34333333333333,122,40.66666666666666,18,2,0.3159861591695502,289,288.0,288.0,1.2786388740424015,0.0,0.0,0.0,United Kingdom,22.4,1,40.69365,Low Future Value
17259,187,5,1131.36,226.272,659,131.8,156,4,0.5303135888501742,287,95.66666666666669,84.0,-0.0753946652150244,0.0,0.0,0.0,United Kingdom,213.28,1,262.76813,Low Future Value
17262,46,5,342.96,68.592,91,18.2,6,4,0.4181318681318681,364,121.0,112.0,-0.5781094527363184,0.0,0.0,0.0,United Kingdom,298.0,1,214.25623,Low Future Value
17265,0,1,365.34,365.34,213,213.0,71,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,172.17,1,220.35756,Low Future Value
17266,318,2,205.14,102.57,90,45.0,43,2,0.4287323943661972,142,141.0,141.0,-0.2119759435195677,0.0,0.0,0.0,United Kingdom,296.58,3,310.58823,Low Future Value
17268,311,6,809.6,134.93333333333334,404,67.33333333333333,21,5,0.761,240,48.0,34.0,0.6633744855967078,0.0,0.0,0.0,United Kingdom,35.0,1,141.85773,Low Future Value
17272,18,2,1287.0,643.5,989,494.5,57,2,0.95125,64,63.0,63.0,0.155923344947735,0.0,0.0,0.0,United Kingdom,684.47,1,574.7889,Growing Customer
17274,215,1,465.4,465.4,194,194.0,52,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,107.82,1,173.5259,Low Future Value
17282,119,3,1002.88,334.2933333333333,635,211.66666666666663,161,3,0.3667469879518072,249,124.5,124.5,-0.2542821334076035,0.0,0.0,0.0,United Kingdom,131.39999999999998,2,445.7017,Low Activity
17284,55,3,1773.27,591.09,1405,468.3333333333333,223,3,0.592987012987013,154,77.0,77.0,-0.8676653703952032,0.0,0.0,0.0,United Kingdom,724.13,4,1214.3513,Medium Future Value
17286,219,2,165.81,82.905,151,75.5,45,1,60.88,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,151.37,1,172.38998,Low Future Value
17287,25,18,2531.79,140.655,1546,85.88888888888889,222,11,1.031864406779661,531,37.92857142857143,32.0,-0.046639200074067,0.0,0.0,0.0,United Kingdom,472.22,3,513.8976,Medium Future Value
17288,26,9,1461.12,162.3466666666667,1054,117.11111111111111,132,6,1.4650267379679145,187,31.166666666666668,32.0,-0.7710010301897994,0.0,0.0,0.0,United Kingdom,596.13,2,511.22125,Medium Future Value
17289,195,6,941.56,156.92666666666668,574,95.66666666666669,125,5,0.6866165413533835,266,53.0,68.0,-0.0561443016735109,0.0,0.0,0.0,United Kingdom,918.52,3,567.66486,Low Activity
17290,201,6,761.77,126.96166666666666,380,63.333333333333336,90,5,0.5293913043478261,345,86.25,86.0,4.718140929535234,0.0,0.0,0.0,United Kingdom,488.74,2,357.2303,Low Future Value
17293,127,10,1773.1,177.31,958,95.8,88,9,0.7095571095571096,429,47.55555555555556,42.0,-0.0115446698013896,0.0,0.0,0.0,United Kingdom,1190.76,6,1122.7515,Low Activity
17298,193,3,376.1,125.36666666666667,295,98.33333333333331,35,3,0.3407462686567164,268,133.5,133.5,4.464420763148848,0.0,0.0,0.0,United Kingdom,458.58,2,347.77975,Low Future Value
17299,258,2,336.62,168.31,251,125.5,52,2,1.4495238095238097,42,42.0,42.0,-0.4553046989720998,0.0,0.0,0.0,United Kingdom,625.41,4,528.1269,Low Activity
17301,443,1,131.15,131.15,79,79.0,52,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,163.24,1,170.977,Low Future Value
17302,28,2,303.12,151.56,190,95.0,35,2,0.6212244897959184,98,97.0,97.0,-0.3422477440525021,0.0,0.0,0.0,United Kingdom,807.01,3,646.67725,Medium Future Value
17306,23,3,453.6,151.20000000000002,216,72.0,2,3,0.7738983050847458,118,59.0,59.0,-0.5,0.0,0.0,0.0,United Kingdom,774.1200000000001,8,851.17084,Medium Future Value
17309,200,2,199.39,99.695,137,68.5,21,2,0.2084931506849315,292,292.0,292.0,-0.8383243999067816,0.0,0.0,0.0,United Kingdom,82.75,1,85.18423,Low Future Value
17311,136,5,1959.31,391.862,1114,222.8,70,5,0.4251396648044693,358,89.5,95.0,0.4169915128787131,0.0,0.0,0.0,United Kingdom,633.54,1,475.0671,Low Activity
17314,76,12,2808.98,234.08166666666668,1572,131.0,107,10,0.761,480,43.63636363636363,49.0,0.0191058079355952,0.0,0.0,0.0,United Kingdom,1545.28,5,1190.334,Medium Future Value
17315,11,25,5476.79,219.0716,2453,98.12,311,9,3.0809716599190287,247,10.73913043478261,9.0,-0.580973380247387,0.0,0.0,0.0,United Kingdom,2873.74,16,2346.7737,High Future Value
17320,55,5,2083.77,416.754,846,169.2,66,5,0.3374722838137472,451,112.75,101.0,0.6916528882918259,0.0,0.0,0.0,United Kingdom,290.52,1,477.59332,Growing Customer
17321,213,4,860.75,215.1875,420,105.0,154,3,0.6617391304347826,184,91.5,91.5,0.4069517071670255,0.0,0.0,0.0,United Kingdom,627.26,2,365.02805,Low Future Value
17323,34,7,932.19,133.17000000000002,908,129.71428571428572,120,7,0.4402479338842975,484,80.5,77.0,-0.1829717560376586,0.0,0.0,0.0,United Kingdom,615.45,5,657.9966,Medium Future Value
17324,151,10,1440.48,144.048,862,86.2,83,8,0.7805128205128206,390,48.75,48.0,1.0032524393294973,0.0,0.0,0.0,United Kingdom,209.25,2,471.01266,Low Activity
17329,134,4,708.7,177.175,307,76.75,72,2,0.2892161520190023,421,210.5,210.5,-0.477027549748571,0.0,0.0,0.0,United Kingdom,279.75,1,191.68292,Low Future Value
17330,364,1,9.95,9.95,1,1.0,1,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,363.9,2,307.3087,Low Future Value
17337,30,3,1832.41,610.8033333333334,1212,404.0,414,3,0.9132,100,49.5,49.5,-0.0472623031181397,0.0,0.0,0.0,United Kingdom,32.95,1,67.70796,Low Future Value
17338,24,14,8848.55,632.0392857142857,4203,300.2142857142857,472,13,0.9819354838709676,434,33.38461538461539,30.0,0.7914441755775754,0.0,0.0,0.0,United Kingdom,2785.2,3,2450.329,Growing Customer
17339,184,2,119.0,59.5,36,18.0,5,2,0.4198620689655172,145,144.0,144.0,0.0169491525423728,0.0,0.0,0.0,United Kingdom,139.20000000000002,1,119.46962,Low Future Value
17340,12,11,11356.02,1032.365454545455,5325,484.09090909090907,235,10,0.7109129511677282,471,47.1,40.5,0.1041239348308236,0.0,0.0,0.0,United Kingdom,6075.79,7,4587.2563,Growing Customer
17341,185,3,955.53,318.51,630,210.0,179,2,0.5248275862068965,174,174.0,174.0,-0.2269539078156311,0.0,0.0,0.0,United Kingdom,245.52,2,324.1281,Low Future Value
17344,548,1,286.99,286.99,134,134.0,35,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,132.62,1,177.18625,Low Future Value
17345,16,8,916.19,114.52375,869,108.625,116,5,0.4492988929889299,542,135.5,157.0,-0.2015036708413488,0.0,0.0,0.0,United Kingdom,307.36,2,288.94482,Low Future Value
17346,6,17,3134.34,184.3729411764706,2295,135.0,363,12,1.249951690821256,414,25.8125,16.0,-0.538499932410652,0.0,0.0,0.0,United Kingdom,1517.79,9,1520.8334,High Future Value
17348,117,5,1329.9,265.98,1331,266.2,202,4,0.4450292397660819,342,85.5,94.0,0.1874074805092272,0.0,0.0,0.0,United Kingdom,914.22,4,799.56177,Low Activity
17349,199,3,434.4,144.79999999999998,334,111.33333333333331,63,2,0.3623809523809523,252,125.5,125.5,16.175732217573223,0.0,0.0,0.0,United Kingdom,43.0,1,284.76996,Low Future Value
17350,213,3,533.981,177.99366666666666,354,118.0,61,3,0.3226855123674912,283,141.0,141.0,-0.7008425360261398,0.0,0.0,0.0,United Kingdom,1231.32,4,925.935,Low Activity
17351,92,10,1563.08,156.308,294,29.4,28,8,0.6675438596491229,456,57.0,46.5,-0.0599245357958494,0.0,0.0,0.0,United Kingdom,388.55,2,464.74048,Low Activity
17354,247,2,409.59,204.795,351,175.5,58,1,60.88,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,56.690000000000005,1,160.56354,Low Future Value
17359,467,1,143.85,143.85,75,75.0,22,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,84.3,1,146.08626,Low Future Value
17360,3,4,895.52,223.88,457,114.25,134,3,0.4850996015936255,251,125.0,125.0,-0.4753732740861808,0.0,0.0,0.0,United Kingdom,247.34,2,272.3736,Low Future Value
17361,5,4,619.8100000000001,154.9525,284,71.0,39,3,0.2484897959183673,490,245.0,245.0,-0.3841862405172189,0.0,0.0,0.0,United Kingdom,211.53,1,185.38425,Low Future Value
17364,23,21,8485.55,404.0738095238095,5078,241.8095238095238,378,14,1.2106818181818182,528,27.789473684210527,26.0,-0.1963827969239532,0.0,0.0,0.0,United Kingdom,2293.96,6,2308.414,High Future Value
17365,19,11,4756.09,432.3718181818182,3812,346.54545454545456,300,9,0.7019706498951782,477,53.0,54.0,0.771275077059334,0.0,0.0,0.0,United Kingdom,2491.3,4,2017.4968,Growing Customer
17368,78,8,907.65,113.45625,651,81.375,125,5,0.5236989247311828,465,77.5,54.5,0.7314995937283697,0.0,0.0,0.0,United Kingdom,654.95,5,770.32104,Growing Customer
17371,180,4,312.36,78.09,166,41.5,60,3,0.3281940700808625,371,185.0,185.0,-0.6592265098510537,0.0,0.0,0.0,United Kingdom,301.01,2,286.20325,Low Future Value
17372,2,24,3401.05,141.71041666666667,1556,64.83333333333333,352,15,1.3210849909584088,553,24.043478260869566,19.0,-0.1447382859651046,0.0,0.0,0.0,United Kingdom,454.62,3,476.04376,Medium Future Value
17373,132,4,665.83,166.4575,419,104.75,44,4,0.3613056379821959,337,112.33333333333331,106.0,2.0673793524740383,0.0,0.0,0.0,United Kingdom,501.67,3,435.85226,Low Activity
17376,130,3,356.29,118.76333333333334,193,64.33333333333333,37,3,0.4307547169811321,212,105.5,105.5,-0.5773438747803865,0.0,0.0,0.0,United Kingdom,97.35,1,101.72586,Low Future Value
17377,75,65,14794.23,227.60353846153845,5838,89.81538461538462,418,15,4.104979253112034,482,8.763636363636364,7.0,-0.0978754753951662,0.0,0.0,0.0,United Kingdom,2460.7,13,2553.123,High Value At Risk
17381,23,9,1736.17,192.9077777777778,487,54.11111111111112,11,7,0.7940869565217392,345,43.125,27.0,0.4384410112359552,0.0,0.0,0.0,United Kingdom,168.0,2,458.12238,Growing Customer
17382,255,6,553.2,92.2,288,48.0,11,4,1.3629850746268657,134,26.8,14.0,0.3424657534246575,0.0,0.0,0.0,United Kingdom,50.400000000000006,1,62.277306,Low Future Value
17383,272,1,110.7,110.7,12,12.0,2,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,193.39,1,151.78886,Low Future Value
17384,38,2,398.8,199.4,76,38.0,7,2,0.2444979919678715,249,248.0,248.0,0.3301197779725386,0.0,0.0,0.0,United Kingdom,108.75,1,217.42291,Low Future Value
17386,204,1,126.35,126.35,53,53.0,10,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,373.14,3,380.6514,Low Activity
17388,240,5,408.62,81.724,262,52.4,28,3,0.9694267515923568,157,39.25,32.5,0.6286265680283051,0.0,0.0,0.0,United Kingdom,138.43,2,151.31291,Low Future Value
17389,4,34,10084.69,296.6085294117647,2886,84.88235294117646,46,14,2.3415384615384616,442,14.7,12.5,0.1215338624884032,0.0,0.0,0.0,United Kingdom,5556.34,17,4952.2495,Growing Customer
17396,191,7,1126.8,160.97142857142856,316,45.142857142857146,11,3,3.044,70,11.666666666666666,3.0,-0.7608050148465852,0.0,0.0,0.0,United Kingdom,790.8000000000001,2,591.8029,Low Activity
17397,235,1,516.87,516.87,441,441.0,44,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,664.46,2,604.29816,Low Activity
17398,29,2,515.7,257.85,258,129.0,25,2,1.352888888888889,45,45.0,45.0,-0.3129416383145773,0.0,0.0,0.0,United Kingdom,124.93,1,181.60423,Low Future Value
17400,29,7,3545.26,506.4657142857144,1482,211.7142857142857,269,6,0.4153606237816765,513,85.33333333333333,70.5,-0.5382541148530526,0.0,0.0,0.0,United Kingdom,778.72,1,467.99265,Medium Future Value
17402,2,13,1588.96,122.22769230769232,637,49.0,97,11,0.7328148148148148,540,49.09090909090909,41.0,0.0967495111514154,0.0,0.0,0.0,United Kingdom,760.36,7,870.7923,Medium Future Value
17403,270,1,76.25,76.25,75,75.0,11,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,263.92,1,128.19026,Low Future Value
17404,30,11,2129.04,193.5490909090909,642,58.36363636363637,37,10,0.6819551934826884,491,49.0,47.0,-0.1164409733548307,0.0,0.0,0.0,Sweden,1334.04,5,1045.9357,Medium Future Value
17408,333,1,101.25,101.25,39,39.0,3,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,19.9,1,51.62264,Low Future Value
17410,34,1,302.4,302.4,100,100.0,15,1,30.44,1,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,793.67,4,802.1702,Medium Future Value
17411,80,3,932.02,310.67333333333335,428,142.66666666666666,46,3,0.1918487394957983,476,237.5,237.5,0.7062137049941927,0.0,0.0,0.0,United Kingdom,493.36,2,535.2402,Growing Customer
